location,city,bedrooms,bathrooms,price_pkr,size_sqft,price_per_sqft,log_price,days_since_listed,society_type,dha_phase,isb_sector_tier,is_premium_area,phase_number
"Marghzar Officers Colony, Lahore",Lahore,6.0,6.0,27000000.0,1125.0,24000.0,17.11134746100564,1.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,5.0,5.0,14800000.0,900.0,16444.444444444445,16.51013780630191,1.0,Other,0,0,0,0
"Shadab Garden, Lahore",Lahore,3.0,4.0,12500000.0,675.0,18518.51851851852,16.341239282272525,0.9166666666666666,Other,0,0,0,0
"Park View City - Sapphire Block, Park View City",Lahore,3.0,3.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.9166666666666666,Private,0,0,0,0
"Shadab Garden, Lahore",Lahore,3.0,4.0,12500000.0,675.0,18518.51851851852,16.341239282272525,0.9166666666666666,Other,0,0,0,0
"Vital Homes Aa, Vital Homes Housing Scheme",Lahore,3.0,4.0,13500000.0,675.0,20000.0,16.41820031748273,0.9166666666666666,Other,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,32000000.0,1125.0,28444.444444444445,17.281246492014,0.9166666666666666,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,39000000.0,1125.0,34666.666666666664,17.479072229734946,0.9166666666666666,DHA,9,0,0,0
"Edenabad, Eden",Lahore,3.0,4.0,15000000.0,1125.0,13333.333333333334,16.52356082573315,0.9583333333333333,Private,0,0,0,0
"Lda Avenue - Block H, Lda Avenue",Lahore,5.0,6.0,52300000.00000001,4500.0,11622.222222222224,17.77250694815561,6.0,Other,0,0,0,0
"Paragon City, Lahore",Lahore,5.0,6.0,67000000.0,4500.0,14888.888888888889,18.020203192280615,6.0,Private,0,0,0,0
"Paragon City, Lahore",Lahore,5.0,6.0,38000000.0,2250.0,16888.88888888889,17.453096744006448,6.0,Private,0,0,0,0
"Dha Phase 6 - Block B, Dha Phase 6",Lahore,5.0,6.0,80000000.0,4500.0,17777.777777777777,18.197537205138154,6.0,DHA,6,0,1,6
"Model Town, Lahore",Lahore,5.0,6.0,135000000.0,4500.0,30000.0,18.72078534381011,6.0,Established,0,0,1,0
"Valencia Housing Society, Lahore",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,5.0,Private,0,0,0,0
"Paragon City, Lahore",Lahore,3.0,4.0,24000000.0,1125.0,21333.333333333332,16.993564429978885,6.0,Private,0,0,0,0
"Paragon City, Lahore",Lahore,5.0,6.0,70000000.0,4500.0,15555.555555555555,18.064005814299346,6.0,Private,0,0,0,0
"Dha Phase 6 - Block M, Dha Phase 6",Lahore,5.0,6.0,137000000.0,4500.0,30444.444444444445,18.73549149109167,5.0,DHA,6,0,1,6
"Bastami Road, Samanabad",Lahore,5.0,5.0,35500000.0,1575.0,22539.68253968254,17.385043282614657,1.0,Other,0,0,0,0
"Bahria Town - Safari Villas, Bahria Town - Sector B",Lahore,3.0,3.0,16000000.0,1125.0,14222.222222222223,16.588099342704055,1.0,Bahria,0,0,0,0
"Bahria Town - Sector E, Bahria Town",Lahore,3.0,4.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,1.0,Bahria,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,3.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.9583333333333333,DHA,9,0,0,0
"Dha Phase 8, Dha Defence",Lahore,5.0,6.0,84500000.0,4500.0,18777.777777777777,18.252262104161723,0.9583333333333333,DHA,8,0,0,8
"Punjab Coop Housing - Block D, Punjab Coop Housing Society",Lahore,3.0,4.0,22500000.0,1125.0,20000.0,16.929025911619092,0.9583333333333333,Other,0,0,0,0
"Dha 9 Town - Block B, Dha 9 Town",Lahore,3.0,4.0,31500000.0,1125.0,28000.0,17.265498135541893,0.9583333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,29500000.0,1125.0,26222.222222222223,17.19990085520835,0.9583333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,27500000.0,1125.0,24444.444444444445,17.129696599000436,0.9583333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,0.9583333333333333,DHA,9,0,0,0
"Wapda Town, Lahore",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,5.0,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,4.0,5.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,6.0,Private,0,0,0,0
"Al Haram Garden, Lahore",Lahore,3.0,3.0,9500000.0,675.0,14074.074074074075,16.066802461833923,6.0,Other,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,5.0,5.0,28500000.0,2250.0,12666.666666666666,17.1654146803266,7.0,Private,0,0,0,0
"Central Park - Block G, Central Park Housing Scheme",Lahore,5.0,6.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,7.0,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,4.0,4.0,22000000.0,1125.0,19555.555555555555,16.906553056777135,7.0,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,7.0,Private,0,0,0,0
"Central Park - Block A, Central Park Housing Scheme",Lahore,4.0,5.0,37000000.0,2250.0,16444.444444444445,17.426428497635523,7.0,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,5.0,6.0,34000000.0,2250.0,15111.111111111111,17.341871111992198,7.0,Private,0,0,0,0
"Bahria Town - Jinnah Block, Bahria Town - Sector E",Lahore,3.0,4.0,26500000.0,1125.0,23555.555555555555,17.0926553286923,2.0,Bahria,0,0,0,0
"Eden Boulevard Housing Scheme, College Road",Lahore,5.0,6.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,2.0,Private,0,0,0,0
"Dha Phase 5 - Block B, Dha Phase 5",Lahore,3.0,4.0,31500000.0,1125.0,28000.0,17.265498135541893,0.9583333333333333,DHA,5,0,1,5
"Central Park - Block E, Central Park Housing Scheme",Lahore,3.0,4.0,16500000.0,1125.0,14666.666666666666,16.61887099947687,0.9583333333333333,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,3.0,4.0,11000000.0,787.5,13968.253968253968,16.213405921671733,0.9583333333333333,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,3.0,4.0,13500000.0,990.0000000000001,13636.363636363634,16.41820031748273,0.9583333333333333,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,1.0,2.0,8500000.0,900.0,9444.444444444445,15.955576839107596,0.9583333333333333,Private,0,0,0,0
"Defence Raya, Dha Defence",Lahore,4.0,5.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.9583333333333333,DHA,0,0,0,0
"Central Park - Block E, Central Park Housing Scheme",Lahore,4.0,4.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,7.0,Private,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,4.0,5.0,20000000.0,1125.0,17777.777777777777,16.811242881518265,7.0,Private,0,0,0,0
"Dha Phase 5, Dha Defence",Lahore,5.0,6.0,72900000.0,4500.0,16200.0,18.104599210696307,7.0,DHA,5,0,1,5
"Dha Phase 5, Dha Defence",Lahore,5.0,6.0,58900000.0,2250.0,26177.777777777777,17.891351665599743,7.0,DHA,5,0,1,5
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,73700000.0,4500.0,16377.777777777777,18.115513370728085,7.0,DHA,6,0,1,6
"Military Accounts Housing Society, Lahore",Lahore,6.0,6.0,25000000.0,1350.0,18518.51851851852,17.034386422832473,2.0,Other,0,0,0,0
"Johar Town Phase 2, Johar Town",Lahore,5.0,5.0,70000000.0,2700.0,25925.925925925927,18.064005814299346,2.0,Established,0,0,0,2
"Township - Sector B2, Township",Lahore,4.0,4.0,13000000.0,540.0,24074.074074074073,16.380459992348886,2.0,Other,0,0,0,0
"Al Khaliq Residencia Housing Society, Defence Road",Lahore,3.0,3.0,9500000.0,675.0,14074.074074074075,16.066802461833923,2.0,DHA,0,0,0,0
"Defence Raya, Dha Defence",Lahore,4.0,5.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.9583333333333333,DHA,0,0,0,0
"Iep Engineers Town - Sector B, Iep Engineers Town",Lahore,7.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.9583333333333333,Other,0,0,0,0
"Nasheman-E-Iqbal Phase 2, Nasheman-E-Iqbal",Lahore,7.0,6.0,51000000.0,4500.0,11333.333333333334,17.747336210296442,0.9583333333333333,Other,0,0,0,2
"Valencia Housing Society, Lahore",Lahore,6.0,7.0,96000000.0,4500.0,21333.333333333332,18.379858759848776,0.9583333333333333,Private,0,0,0,0
"West Wood Housing Society, Lahore",Lahore,6.0,7.0,64000000.0,4500.0,14222.222222222223,17.974393656948944,0.9583333333333333,Other,0,0,0,0
"Dha Phase 5, Dha Defence",Lahore,5.0,6.0,74400000.0,4500.0,16533.333333333332,18.124966513244182,7.0,DHA,5,0,1,5
"Dha Phase 5, Dha Defence",Lahore,5.0,6.0,74900000.0,4500.0,16644.444444444445,18.131664461838582,7.0,DHA,5,0,1,5
"Pcsir Staff Colony, Lahore",Lahore,5.0,6.0,28500000.0,1800.0,15833.333333333334,17.1654146803266,7.0,Other,0,0,0,0
"Union Green, College Road",Lahore,4.0,4.0,17500000.0,675.0,25925.925925925927,16.677711496036597,7.0,Other,0,0,0,0
"Askari 10, Askari",Lahore,5.0,6.0,114000000.0,4500.0,25333.333333333332,18.5517090151307,7.0,Askari,0,0,0,10
"Askari 10, Askari",Lahore,5.0,6.0,98500000.0,3375.0,29185.185185185186,18.405567116294602,7.0,Askari,0,0,0,10
"Pcsir Staff Colony, Lahore",Lahore,8.0,7.0,49000000.0,4500.0,10888.888888888889,17.707330876483063,7.0,Other,0,0,0,0
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,7.0,DHA,11,0,0,2
"Nespak Scheme Phase 3, Defence Road",Lahore,5.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,7.0,DHA,3,0,0,3
"Marghzar Officers Colony, Lahore",Lahore,6.0,6.0,54500000.0,2250.0,24222.222222222223,17.813711277982097,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,6.0,5.0,30000000.0,2250.0,13333.333333333334,17.216707972959764,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,5.0,5.0,30000000.0,2250.0,13333.333333333334,17.216707972959764,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,5.0,6.0,41500000.0,4500.0,9222.222222222223,17.541204009297314,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,7.0,6.0,53500000.0,4500.0,11888.888888888889,17.795192230557824,2.0,Other,0,0,0,0
"Valencia Housing Society, Lahore",Lahore,5.0,6.0,49500000.0,2250.0,22000.0,17.71748324774094,0.9583333333333333,Private,0,0,0,0
"Dream Housing Society, Raiwind Road",Lahore,3.0,3.0,13899999.999999998,675.0,20592.59259259259,16.447399470043365,1.0,Other,0,0,0,0
"Islam Nagar, Lahore",Lahore,3.0,4.0,25000000.0,1237.5,20202.0202020202,17.034386422832473,1.0,Other,0,0,0,0
"Ghosia Colony, Walton Road",Lahore,3.0,4.0,16000000.0,675.0,23703.703703703704,16.588099342704055,1.0,Other,0,0,0,0
"Yasrab Colony, Lahore",Lahore,3.0,4.0,12300000.0,562.5,21866.666666666668,16.325109901643454,1.0,Other,0,0,0,0
"Park View City - Topaz Block, Park View City",Lahore,3.0,4.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,1.0,Private,0,0,0,0
"Fort Villas, Lahore",Lahore,3.0,4.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,1.0,Other,0,0,0,0
"Iep Engineers Town - Sector A, Iep Engineers Town",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,7.0,Other,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,89500000.0,4500.0,19888.88888888889,18.309749194418266,7.0,DHA,6,0,1,6
"Dha Phase 6 - Block D, Dha Phase 6",Lahore,5.0,6.0,115000000.0,4500.0,25555.555555555555,18.560442695023177,7.0,DHA,6,0,1,6
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,88000000.0,4500.0,19555.555555555555,18.292847383806116,7.0,DHA,6,0,1,6
"New Lahore City, Lahore",Lahore,3.0,3.0,14500000.0,1125.0,12888.888888888889,16.489659276356317,7.0,Other,0,0,0,0
"Canal Garden, Lahore",Lahore,7.0,6.0,57500000.0,4500.0,12777.777777777777,17.867295523158884,7.0,Other,0,0,0,0
"Wapda Town Phase 1 - Block E1, Wapda Town Phase 1",Lahore,6.0,6.0,64500000.0,4500.0,14333.333333333334,17.98217579726988,7.0,Private,0,0,0,1
"Punjab Coop Housing Society, Lahore",Lahore,6.0,6.0,66000000.0,4500.0,14666.666666666666,18.005165315142214,7.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,8.0,6.0,48800000.0,4500.0,10844.444444444445,17.70324089131518,2.0,Other,0,0,0,0
"Marghzar Officers Colony - Block G, Marghzar Officers Colony",Lahore,6.0,6.0,47500000.0,2250.0,21111.11111111111,17.6762402900575,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,6.0,6.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,4.0,4.0,12800000.0,675.0,18962.962962962964,16.36495580701484,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,5.0,5.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,2.0,Other,0,0,0,0
"Dha Phase 3 - Block Xx, Dha Phase 3",Lahore,5.0,6.0,60000000.0,4500.0,13333.333333333334,17.909855136853043,1.0,DHA,3,0,0,3
"Township - Sector A2, Township",Lahore,5.0,5.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,1.0,Other,0,0,0,0
"Township - Sector A2, Township",Lahore,3.0,3.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,1.0,Other,0,0,0,0
"Township - Sector A2, Township",Lahore,3.0,3.0,12500000.0,540.0,23148.14814814815,16.341239282272525,1.0,Other,0,0,0,0
"Al Hafeez Garden - Phase 2, Main Canal Bank Road",Lahore,3.0,4.0,13500000.0,675.0,20000.0,16.41820031748273,1.0,Other,0,0,0,2
"Sadhoke, Lahore",Lahore,2.0,2.0,6500000.0,675.0,9629.62962962963,15.687312888712007,1.0,Other,0,0,0,0
"Architects Engineers Housing Society, Lahore",Lahore,6.0,6.0,66000000.0,4500.0,14666.666666666666,18.005165315142214,7.0,Other,0,0,0,0
"Iep Engineers Town, Lahore",Lahore,6.0,6.0,66000000.0,4500.0,14666.666666666666,18.005165315142214,7.0,Other,0,0,0,0
"Wapda Town, Lahore",Lahore,6.0,6.0,66000000.0,4500.0,14666.666666666666,18.005165315142214,7.0,Private,0,0,0,0
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5.0,6.0,86199999.99999999,4950.0,17414.14141414141,18.27218074723485,7.0,DHA,6,0,1,6
"Dha Phase 7 - Block Z2, Dha Phase 7",Lahore,5.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,7.0,DHA,7,0,0,7
"Dha Phase 8, Dha Defence",Lahore,5.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,7.0,DHA,8,0,0,8
"Dha Phase 6 - Block D, Dha Phase 6",Lahore,5.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,7.0,DHA,6,0,1,6
"Bahria Town - Sector F, Bahria Town",Lahore,3.0,4.0,13500000.0,1125.0,12000.0,16.41820031748273,7.0,Bahria,0,0,0,0
"Dha Phase 7 - Block R, Dha Phase 7",Lahore,5.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,7.0,DHA,7,0,0,7
"Johar Town Phase 2, Johar Town",Lahore,5.0,6.0,62500000.0,2700.0,23148.14814814815,17.95067713070663,7.0,Established,0,0,0,2
"Marghzar Officers Colony, Lahore",Lahore,5.0,6.0,41500000.0,4500.0,9222.222222222223,17.541204009297314,2.0,Other,0,0,0,0
"Marghzar Officers Colony, Lahore",Lahore,3.0,3.0,17000000.0,787.5,21587.301587301587,16.648723960844016,2.0,Other,0,0,0,0
"Paragon City - Executive Block, Paragon City",Lahore,3.0,3.0,15200000.0,675.0,22518.51851851852,16.536806051605975,2.0,Private,0,0,0,0
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,5.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,2.0,DHA,8,0,0,8
"Dha 11 Rahbar Phase 2 - Block H, Dha 11 Rahbar Phase 2",Lahore,3.0,4.0,26500000.0,1125.0,23555.555555555555,17.0926553286923,2.0,DHA,11,0,0,2
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,22500000.0,1125.0,20000.0,16.929025911619092,1.0,DHA,11,0,0,2
"Model Town - Block K, Model Town",Lahore,4.0,4.0,92500000.0,4500.0,20555.555555555555,18.342719213293464,1.0,Established,0,0,1,0
"Dha Phase 7 - Block X, Dha Phase 7",Lahore,5.0,6.0,105000000.0,4500.0,23333.333333333332,18.46947091764561,1.0,DHA,7,0,0,7
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,4.0,5.0,58000000.0,2475.0,23434.343434343435,17.87595358575207,1.0,DHA,8,0,0,8
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,105000000.0,4500.0,23333.333333333332,18.46947091764561,1.0,DHA,6,0,1,6
"Johar Town, Lahore",Lahore,5.0,6.0,71500000.0,4500.0,15888.888888888889,18.08520802165025,7.0,Established,0,0,0,0
"Abdalians Cooperative Housing Society, Lahore",Lahore,5.0,5.0,145000000.0,4500.0,32222.222222222223,18.7922443072814,7.0,Other,0,0,0,0
"Johar Town, Lahore",Lahore,5.0,5.0,32500000.0,1125.0,28888.88888888889,17.296750678069195,7.0,Established,0,0,0,0
"Johar Town, Lahore",Lahore,5.0,6.0,32500000.0,1125.0,28888.88888888889,17.296750678069195,7.0,Established,0,0,0,0
"Johar Town, Lahore",Lahore,5.0,5.0,55000000.0,2700.0,20370.37037037037,17.822843761378564,7.0,Established,0,0,0,0
"Wapda Town Phase 1 - Block D3, Wapda Town Phase 1",Lahore,5.0,6.0,55000000.0,2250.0,24444.444444444445,17.822843761378564,7.0,Private,0,0,0,1
"Bankers Avenue Cooperative Housing Society, Lahore",Lahore,3.0,4.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,7.0,Other,0,0,0,0
"Dha Phase 6 - Block J, Dha Phase 6",Lahore,5.0,6.0,90000000.0,4500.0,20000.0,18.31532023940565,7.0,DHA,6,0,1,6
"Dha Phase 7 - Block T, Dha Phase 7",Lahore,5.0,6.0,67500000.0,4500.0,15000.0,18.02763817065757,7.0,DHA,7,0,0,7
"Bahria Town - Gardenia Block, Bahria Town - Sector C",Lahore,3.0,5.0,15500000.0,1125.0,13777.777777777777,16.5563506464056,7.0,Bahria,0,0,0,0
"Chinar Bagh - Mehran Block, Chinar Bagh",Lahore,7.0,6.0,35000000.0,4500.0,7777.777777777777,17.370858648025116,2.0,Other,0,0,0,0
"Chinar Bagh - Nishat Block, Chinar Bagh",Lahore,3.0,4.0,20000000.0,4500.0,4444.444444444444,16.811242881518265,2.0,Other,0,0,0,0
"Bahria Nasheman - Iris, Bahria Nasheman",Lahore,3.0,5.0,16200000.000000002,1125.0,14400.000000000002,16.600521861931007,2.0,Bahria,0,0,0,0
"Dha Phase 7 - Block T, Dha Phase 7",Lahore,5.0,6.0,88000000.0,4500.0,19555.555555555555,18.292847383806116,2.0,DHA,7,0,0,7
"Bahria Town - Rafi Extension Block, Bahria Town - Sector E",Lahore,3.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,2.0,Bahria,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,1.0,DHA,7,0,0,7
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,4.0,5.0,53000000.0,2250.0,23555.555555555555,17.78580249038432,1.0,DHA,8,0,0,8
"Dha Phase 6, Dha Defence",Lahore,4.0,5.0,65000000.0,2250.0,28888.88888888889,17.989897843244528,1.0,DHA,6,0,1,6
"Dha Phase 5, Dha Defence",Lahore,4.0,5.0,70000000.0,2250.0,31111.11111111111,18.064005814299346,1.0,DHA,5,0,1,5
"Bahria Spring North, Bahria Town Phase 7",Rawalpindi,1.0,1.0,4800000.0,405.0,11851.851851851852,15.38412668421143,0.20833333333333331,Bahria,0,0,0,7
"Punjab Government Servant Housing Foundation (Pgshf), Rawalpindi",Rawalpindi,3.0,4.0,14300000.0,1350.0,10592.592592592593,16.475770165160203,0.125,Other,0,0,0,0
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,58000000.0,2250.0,25777.777777777777,17.87595358575207,0.20833333333333331,Bahria,0,0,0,2
"Adiala Road, Rawalpindi",Rawalpindi,5.0,6.0,16500000.0,1125.0,14666.666666666666,16.61887099947687,0.29166666666666663,Other,0,0,0,0
"Bahria Town Phase 8 - Block I, Bahria Town Phase 8",Rawalpindi,4.0,5.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,14.0,Bahria,0,0,0,8
"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,6.0,6.0,38000000.0,2250.0,16888.88888888889,17.453096744006448,14.0,Other,0,0,0,2
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,2.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,36500000.0,2250.0,16222.222222222223,17.41282284594998,3.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,3.0,4.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,1.0,Bahria,0,0,0,8
"Range Road, Rawalpindi",Rawalpindi,4.0,3.0,13000000.0,900.0,14444.444444444445,16.380459992348886,0.08333333333333333,Other,0,0,0,0
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,96000000.0,4500.0,21333.333333333332,18.379858759848776,21.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,5.0,6.0,57000000.0,2700.0,21111.11111111111,17.858561843342684,28.0,Bahria,0,0,0,8
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,2.0,2.0,13300000.0,1125.0,11822.222222222223,16.40327466837995,0.20833333333333331,Other,0,0,0,0
"Satellite Town, Rawalpindi",Rawalpindi,5.0,5.0,45000000.0,1125.0,40000.0,17.622173069956816,21.0,Other,0,0,0,0
"Bahria Business District, Bahria Town Phase 8",Rawalpindi,2.0,2.0,8700000.0,1102.5,7891.156462585034,15.978833698567334,0.20833333333333331,Bahria,0,0,0,8
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,3.0,3.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,3.0,Bahria,0,0,0,7
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,6.0,25500000.0,1575.0,16190.47619047619,17.05418904934434,3.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,6.0,27000000.0,1575.0,17142.85714285714,17.11134746100564,3.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,26000000.0,1575.0,16507.93650793651,17.073607134447293,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,26500000.0,1575.0,16825.396825396827,17.0926553286923,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,47000000.0,2250.0,20888.88888888889,17.665658180950928,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,38000000.0,2250.0,16888.88888888889,17.453096744006448,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2.0,2.0,12000000.0,1125.0,10666.666666666666,16.300417291085605,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,37000000.0,2250.0,16444.444444444445,17.426428497635523,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,26000000.0,1575.0,16507.93650793651,17.073607134447293,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,36500000.0,2250.0,16222.222222222223,17.41282284594998,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,23500000.0,1575.0,14920.63492063492,16.97251102166758,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,35000000.0,2250.0,15555.555555555555,17.370858648025116,4.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,37500000.0,2250.0,16666.666666666668,17.439851517607305,4.0,Bahria,0,0,0,8
